"id"|"status"|"company_parking_lot_id"|"cms_created"|"cms_updated"
"168774"|"free"|"84"|"2019-08-20 16:29:03"|"2019-08-20 16:29:03"
"168775"|"free"|"73"|"2019-08-20 16:29:03"|"2019-08-20 16:29:03"
"168776"|"free"|"58"|"2019-08-20 16:36:03"|"2019-08-20 16:36:03"
"168777"|"free"|"19"|"2019-08-20 16:53:03"|"2019-08-20 16:53:03"
"168778"|"free"|"85"|"2019-08-20 17:06:02"|"2019-08-20 17:06:02"
"168779"|"free"|"25"|"2019-08-20 17:08:03"|"2019-08-20 17:08:03"
"168780"|"free"|"16"|"2019-08-20 17:09:03"|"2019-08-20 17:09:03"
"168781"|"free"|"23"|"2019-08-20 17:09:03"|"2019-08-20 17:09:03"
"168782"|"free"|"12"|"2019-08-20 17:12:03"|"2019-08-20 17:12:03"
"168783"|"free"|"65"|"2019-08-20 17:12:03"|"2019-08-20 17:12:03"
"168784"|"free"|"24"|"2019-08-20 17:16:02"|"2019-08-20 17:16:02"
"168785"|"free"|"62"|"2019-08-20 17:20:03"|"2019-08-20 17:20:03"
"168786"|"free"|"70"|"2019-08-20 17:23:03"|"2019-08-20 17:23:03"
"168787"|"free"|"21"|"2019-08-20 17:24:03"|"2019-08-20 17:24:03"
"168788"|"free"|"32"|"2019-08-20 17:25:03"|"2019-08-20 17:25:03"
"168789"|"free"|"69"|"2019-08-20 17:28:02"|"2019-08-20 17:28:02"
"168790"|"free"|"20"|"2019-08-20 17:31:03"|"2019-08-20 17:31:03"
"168791"|"free"|"51"|"2019-08-20 17:33:02"|"2019-08-20 17:33:02"
"168792"|"free"|"52"|"2019-08-20 17:35:03"|"2019-08-20 17:35:03"
"168793"|"free"|"5"|"2019-08-20 17:39:03"|"2019-08-20 17:39:03"
"168794"|"free"|"55"|"2019-08-20 17:39:03"|"2019-08-20 17:39:03"
"168795"|"free"|"90"|"2019-08-20 17:43:03"|"2019-08-20 17:43:03"
"168796"|"free"|"74"|"2019-08-20 17:44:03"|"2019-08-20 17:44:03"
"168797"|"free"|"72"|"2019-08-20 18:10:03"|"2019-08-20 18:10:03"
"168798"|"free"|"38"|"2019-08-20 18:16:03"|"2019-08-20 18:16:03"
"168799"|"free"|"14"|"2019-08-20 18:32:02"|"2019-08-20 18:32:02"
"168800"|"free"|"63"|"2019-08-20 18:34:02"|"2019-08-20 18:34:02"
"168801"|"free"|"79"|"2019-08-20 18:36:03"|"2019-08-20 18:36:03"
"168802"|"free"|"13"|"2019-08-20 18:39:03"|"2019-08-20 18:39:03"
"168803"|"free"|"6"|"2019-08-20 18:40:03"|"2019-08-20 18:40:03"
"168804"|"free"|"76"|"2019-08-20 19:09:04"|"2019-08-20 19:09:04"
"168805"|"occupied"|"32"|"2019-08-20 22:03:02"|"2019-08-20 22:03:02"
"168806"|"occupied"|"64"|"2019-08-21 04:47:03"|"2019-08-21 04:47:03"
"168807"|"occupied"|"69"|"2019-08-21 06:47:03"|"2019-08-21 06:47:03"
"168808"|"occupied"|"57"|"2019-08-21 06:51:03"|"2019-08-21 06:51:03"
"168809"|"occupied"|"76"|"2019-08-21 06:54:03"|"2019-08-21 06:54:03"
"168810"|"occupied"|"19"|"2019-08-21 07:03:03"|"2019-08-21 07:03:03"
"168811"|"occupied"|"84"|"2019-08-21 07:03:03"|"2019-08-21 07:03:03"
"168812"|"occupied"|"61"|"2019-08-21 07:06:03"|"2019-08-21 07:06:03"
"168813"|"occupied"|"52"|"2019-08-21 07:08:02"|"2019-08-21 07:08:02"
"168814"|"occupied"|"74"|"2019-08-21 07:12:03"|"2019-08-21 07:12:03"
"168815"|"occupied"|"13"|"2019-08-21 08:12:03"|"2019-08-21 08:12:03"
"168816"|"occupied"|"15"|"2019-08-21 08:14:03"|"2019-08-21 08:14:03"
"168817"|"occupied"|"59"|"2019-08-21 08:14:03"|"2019-08-21 08:14:03"
"168818"|"occupied"|"67"|"2019-08-21 08:17:03"|"2019-08-21 08:17:03"
"168819"|"occupied"|"16"|"2019-08-21 08:22:03"|"2019-08-21 08:22:03"
"168820"|"occupied"|"75"|"2019-08-21 08:24:02"|"2019-08-21 08:24:02"
"168821"|"occupied"|"85"|"2019-08-21 08:28:03"|"2019-08-21 08:28:03"
"168822"|"occupied"|"51"|"2019-08-21 08:41:04"|"2019-08-21 08:41:04"
"168823"|"occupied"|"17"|"2019-08-21 08:48:03"|"2019-08-21 08:48:03"
"168824"|"occupied"|"23"|"2019-08-21 08:48:03"|"2019-08-21 08:48:03"
"168825"|"free"|"61"|"2019-08-21 08:48:03"|"2019-08-21 08:48:03"
"168826"|"occupied"|"25"|"2019-08-21 08:53:02"|"2019-08-21 08:53:02"
"168827"|"occupied"|"21"|"2019-08-21 08:53:02"|"2019-08-21 08:53:02"
"168828"|"occupied"|"46"|"2019-08-21 08:54:03"|"2019-08-21 08:54:03"
"168829"|"occupied"|"70"|"2019-08-21 08:58:03"|"2019-08-21 08:58:03"
"168830"|"occupied"|"14"|"2019-08-21 09:04:02"|"2019-08-21 09:04:02"
"168831"|"occupied"|"30"|"2019-08-21 09:09:02"|"2019-08-21 09:09:02"
"168832"|"occupied"|"63"|"2019-08-21 09:10:03"|"2019-08-21 09:10:03"
"168833"|"free"|"67"|"2019-08-21 09:11:04"|"2019-08-21 09:11:04"
"168834"|"occupied"|"86"|"2019-08-21 09:12:03"|"2019-08-21 09:12:03"
"168835"|"occupied"|"90"|"2019-08-21 09:15:03"|"2019-08-21 09:15:03"
"168836"|"occupied"|"28"|"2019-08-21 09:21:03"|"2019-08-21 09:21:03"
"168837"|"occupied"|"54"|"2019-08-21 09:22:03"|"2019-08-21 09:22:03"
"168838"|"occupied"|"79"|"2019-08-21 09:22:03"|"2019-08-21 09:22:03"
"168839"|"occupied"|"24"|"2019-08-21 09:24:03"|"2019-08-21 09:24:03"
"168840"|"free"|"57"|"2019-08-21 09:24:03"|"2019-08-21 09:24:03"
"168841"|"occupied"|"88"|"2019-08-21 09:28:03"|"2019-08-21 09:28:03"
"168842"|"occupied"|"62"|"2019-08-21 09:29:03"|"2019-08-21 09:29:03"
"168843"|"occupied"|"81"|"2019-08-21 09:29:03"|"2019-08-21 09:29:03"
"168844"|"occupied"|"77"|"2019-08-21 09:43:03"|"2019-08-21 09:43:03"
"168845"|"occupied"|"91"|"2019-08-21 09:52:03"|"2019-08-21 09:52:03"
"168846"|"occupied"|"5"|"2019-08-21 09:56:03"|"2019-08-21 09:56:03"
"168847"|"occupied"|"48"|"2019-08-21 10:00:04"|"2019-08-21 10:00:04"
"168848"|"free"|"91"|"2019-08-21 10:04:03"|"2019-08-21 10:04:03"
"168849"|"occupied"|"6"|"2019-08-21 10:21:03"|"2019-08-21 10:21:03"
"168850"|"free"|"74"|"2019-08-21 10:41:03"|"2019-08-21 10:41:03"
"168851"|"occupied"|"7"|"2019-08-21 10:42:03"|"2019-08-21 10:42:03"
"168852"|"occupied"|"74"|"2019-08-21 10:50:03"|"2019-08-21 10:50:03"
"168853"|"free"|"54"|"2019-08-21 10:53:02"|"2019-08-21 10:53:02"
"168854"|"occupied"|"55"|"2019-08-21 10:53:02"|"2019-08-21 10:53:02"
"168855"|"occupied"|"47"|"2019-08-21 11:10:03"|"2019-08-21 11:10:03"
"168856"|"occupied"|"36"|"2019-08-21 11:21:03"|"2019-08-21 11:21:03"
"168857"|"free"|"74"|"2019-08-21 11:40:03"|"2019-08-21 11:40:03"
"168858"|"occupied"|"91"|"2019-08-21 11:57:03"|"2019-08-21 11:57:03"
"168859"|"occupied"|"61"|"2019-08-21 12:31:03"|"2019-08-21 12:31:03"
"168860"|"occupied"|"74"|"2019-08-21 12:38:02"|"2019-08-21 12:38:02"
"168861"|"free"|"55"|"2019-08-21 12:41:03"|"2019-08-21 12:41:03"
"168862"|"occupied"|"83"|"2019-08-21 12:46:03"|"2019-08-21 12:46:03"
"168863"|"occupied"|"57"|"2019-08-21 12:48:02"|"2019-08-21 12:48:02"
"168864"|"occupied"|"41"|"2019-08-21 12:54:02"|"2019-08-21 12:54:02"
"168865"|"free"|"70"|"2019-08-21 12:59:03"|"2019-08-21 12:59:03"
"168866"|"occupied"|"69"|"2019-08-21 13:29:04"|"2019-08-21 13:29:04"
"168867"|"free"|"86"|"2019-08-21 13:40:03"|"2019-08-21 13:40:03"
"168868"|"free"|"57"|"2019-08-21 13:44:03"|"2019-08-21 13:44:03"
"168869"|"occupied"|"57"|"2019-08-21 13:45:03"|"2019-08-21 13:45:03"
"168870"|"occupied"|"92"|"2019-08-21 13:58:03"|"2019-08-21 13:58:03"
"168871"|"free"|"91"|"2019-08-21 14:01:03"|"2019-08-21 14:01:03"
"168872"|"occupied"|"20"|"2019-08-21 14:02:03"|"2019-08-21 14:02:03"
"168873"|"occupied"|"65"|"2019-08-21 14:08:03"|"2019-08-21 14:08:03"
"168874"|"occupied"|"40"|"2019-08-21 14:15:02"|"2019-08-21 14:15:02"
"168875"|"occupied"|"44"|"2019-08-21 14:16:03"|"2019-08-21 14:16:03"
"168876"|"free"|"92"|"2019-08-21 14:16:03"|"2019-08-21 14:16:03"
"168877"|"free"|"65"|"2019-08-21 14:16:03"|"2019-08-21 14:16:03"
"168878"|"free"|"90"|"2019-08-21 14:23:03"|"2019-08-21 14:23:03"
"168879"|"free"|"36"|"2019-08-21 14:35:03"|"2019-08-21 14:35:03"
"168880"|"occupied"|"3"|"2019-08-21 14:40:03"|"2019-08-21 14:40:03"
"168881"|"free"|"53"|"2019-08-21 14:41:03"|"2019-08-21 14:41:03"
"168882"|"free"|"61"|"2019-08-21 14:48:03"|"2019-08-21 14:48:03"
"168883"|"free"|"75"|"2019-08-21 14:48:03"|"2019-08-21 14:48:03"
"168884"|"free"|"57"|"2019-08-21 14:53:03"|"2019-08-21 14:53:03"
"168885"|"free"|"40"|"2019-08-21 14:58:02"|"2019-08-21 14:58:02"
"168886"|"free"|"85"|"2019-08-21 15:01:03"|"2019-08-21 15:01:03"
"168887"|"free"|"77"|"2019-08-21 15:16:03"|"2019-08-21 15:16:03"
"168888"|"free"|"41"|"2019-08-21 15:17:03"|"2019-08-21 15:17:03"
"168889"|"free"|"63"|"2019-08-21 15:21:03"|"2019-08-21 15:21:03"
"168890"|"free"|"78"|"2019-08-21 15:21:03"|"2019-08-21 15:21:03"
"168891"|"free"|"47"|"2019-08-21 15:30:03"|"2019-08-21 15:30:03"
"168892"|"free"|"3"|"2019-08-21 15:36:03"|"2019-08-21 15:36:03"
"168893"|"free"|"74"|"2019-08-21 15:45:03"|"2019-08-21 15:45:03"
"168894"|"free"|"69"|"2019-08-21 15:47:03"|"2019-08-21 15:47:03"
"168895"|"free"|"59"|"2019-08-21 15:57:03"|"2019-08-21 15:57:03"
"168896"|"free"|"48"|"2019-08-21 16:04:02"|"2019-08-21 16:04:02"
"168897"|"free"|"84"|"2019-08-21 16:18:03"|"2019-08-21 16:18:03"
"168898"|"free"|"88"|"2019-08-21 16:19:03"|"2019-08-21 16:19:03"
"168899"|"free"|"7"|"2019-08-21 16:22:02"|"2019-08-21 16:22:02"
"168900"|"occupied"|"40"|"2019-08-21 16:40:03"|"2019-08-21 16:40:03"
"168901"|"free"|"46"|"2019-08-21 16:41:03"|"2019-08-21 16:41:03"
"168902"|"free"|"62"|"2019-08-21 17:07:03"|"2019-08-21 17:07:03"
"168903"|"free"|"24"|"2019-08-21 17:08:03"|"2019-08-21 17:08:03"
"168904"|"free"|"25"|"2019-08-21 17:09:03"|"2019-08-21 17:09:03"
"168905"|"free"|"23"|"2019-08-21 17:09:03"|"2019-08-21 17:09:03"
"168906"|"free"|"21"|"2019-08-21 17:10:03"|"2019-08-21 17:10:03"
"168907"|"free"|"19"|"2019-08-21 17:12:04"|"2019-08-21 17:12:04"
"168908"|"free"|"30"|"2019-08-21 17:13:03"|"2019-08-21 17:13:03"
"168909"|"free"|"17"|"2019-08-21 17:17:03"|"2019-08-21 17:17:03"
"168910"|"free"|"81"|"2019-08-21 17:18:03"|"2019-08-21 17:18:03"
"168911"|"free"|"20"|"2019-08-21 17:20:03"|"2019-08-21 17:20:03"
"168912"|"free"|"40"|"2019-08-21 17:23:02"|"2019-08-21 17:23:02"
"168913"|"free"|"83"|"2019-08-21 17:24:03"|"2019-08-21 17:24:03"
"168914"|"free"|"79"|"2019-08-21 17:31:02"|"2019-08-21 17:31:02"
"168915"|"occupied"|"85"|"2019-08-21 17:32:03"|"2019-08-21 17:32:03"
"168916"|"free"|"16"|"2019-08-21 17:37:03"|"2019-08-21 17:37:03"
"168917"|"free"|"28"|"2019-08-21 17:43:03"|"2019-08-21 17:43:03"
"168918"|"free"|"5"|"2019-08-21 17:51:02"|"2019-08-21 17:51:02"
"168919"|"free"|"44"|"2019-08-21 17:58:02"|"2019-08-21 17:58:02"
"168920"|"free"|"6"|"2019-08-21 18:17:03"|"2019-08-21 18:17:03"
"168921"|"free"|"15"|"2019-08-21 18:50:03"|"2019-08-21 18:50:03"
"168922"|"occupied"|"40"|"2019-08-21 19:24:03"|"2019-08-21 19:24:03"
"168923"|"free"|"52"|"2019-08-21 20:00:03"|"2019-08-21 20:00:03"
"168924"|"free"|"40"|"2019-08-21 20:28:03"|"2019-08-21 20:28:03"
"168925"|"free"|"85"|"2019-08-21 23:59:03"|"2019-08-21 23:59:03"
"168926"|"free"|"42"|"2019-08-22 00:02:03"|"2019-08-22 00:02:03"
"168927"|"occupied"|"64"|"2019-08-22 05:45:03"|"2019-08-22 05:45:03"
"168928"|"occupied"|"69"|"2019-08-22 06:47:02"|"2019-08-22 06:47:02"
"168929"|"occupied"|"76"|"2019-08-22 06:54:02"|"2019-08-22 06:54:02"
"168930"|"occupied"|"84"|"2019-08-22 06:58:02"|"2019-08-22 06:58:02"
"168931"|"occupied"|"74"|"2019-08-22 07:00:03"|"2019-08-22 07:00:03"
"168932"|"occupied"|"54"|"2019-08-22 07:04:02"|"2019-08-22 07:04:02"
"168933"|"occupied"|"78"|"2019-08-22 07:04:03"|"2019-08-22 07:04:03"
"168934"|"occupied"|"13"|"2019-08-22 07:07:02"|"2019-08-22 07:07:02"
"168935"|"occupied"|"19"|"2019-08-22 07:09:03"|"2019-08-22 07:09:03"
"168936"|"occupied"|"61"|"2019-08-22 07:09:03"|"2019-08-22 07:09:03"
"168937"|"occupied"|"82"|"2019-08-22 07:12:02"|"2019-08-22 07:12:02"
"168938"|"occupied"|"73"|"2019-08-22 07:15:03"|"2019-08-22 07:15:03"
"168939"|"occupied"|"68"|"2019-08-22 07:20:03"|"2019-08-22 07:20:03"
"168940"|"free"|"73"|"2019-08-22 07:24:03"|"2019-08-22 07:24:03"
"168941"|"occupied"|"57"|"2019-08-22 07:25:03"|"2019-08-22 07:25:03"
"168942"|"occupied"|"52"|"2019-08-22 07:30:03"|"2019-08-22 07:30:03"
"168943"|"occupied"|"7"|"2019-08-22 07:48:03"|"2019-08-22 07:48:03"
"168944"|"free"|"7"|"2019-08-22 07:49:03"|"2019-08-22 07:49:03"
"168945"|"occupied"|"14"|"2019-08-22 07:49:03"|"2019-08-22 07:49:03"
"168946"|"occupied"|"63"|"2019-08-22 07:50:03"|"2019-08-22 07:50:03"
"168947"|"occupied"|"5"|"2019-08-22 07:56:03"|"2019-08-22 07:56:03"
"168948"|"occupied"|"75"|"2019-08-22 08:01:03"|"2019-08-22 08:01:03"
"168949"|"occupied"|"70"|"2019-08-22 08:01:03"|"2019-08-22 08:01:03"
"168950"|"occupied"|"55"|"2019-08-22 08:05:03"|"2019-08-22 08:05:03"
"168951"|"occupied"|"87"|"2019-08-22 08:12:03"|"2019-08-22 08:12:03"
"168952"|"occupied"|"86"|"2019-08-22 08:14:02"|"2019-08-22 08:14:02"
"168953"|"occupied"|"21"|"2019-08-22 08:18:04"|"2019-08-22 08:18:04"
"168954"|"occupied"|"85"|"2019-08-22 08:30:03"|"2019-08-22 08:30:03"
"168955"|"occupied"|"59"|"2019-08-22 08:32:03"|"2019-08-22 08:32:03"
"168956"|"occupied"|"15"|"2019-08-22 08:33:02"|"2019-08-22 08:33:02"
"168957"|"occupied"|"12"|"2019-08-22 08:39:04"|"2019-08-22 08:39:04"
"168958"|"free"|"76"|"2019-08-22 08:48:03"|"2019-08-22 08:48:03"
"168959"|"occupied"|"16"|"2019-08-22 08:50:03"|"2019-08-22 08:50:03"
"168960"|"occupied"|"23"|"2019-08-22 08:51:03"|"2019-08-22 08:51:03"
"168961"|"occupied"|"62"|"2019-08-22 08:52:03"|"2019-08-22 08:52:03"
"168962"|"occupied"|"73"|"2019-08-22 08:52:03"|"2019-08-22 08:52:03"
"168963"|"occupied"|"24"|"2019-08-22 08:54:03"|"2019-08-22 08:54:03"
"168964"|"occupied"|"81"|"2019-08-22 08:56:03"|"2019-08-22 08:56:03"
"168965"|"occupied"|"3"|"2019-08-22 08:59:03"|"2019-08-22 08:59:03"
"168966"|"occupied"|"40"|"2019-08-22 09:01:04"|"2019-08-22 09:01:04"
"168967"|"occupied"|"38"|"2019-08-22 09:01:04"|"2019-08-22 09:01:04"
"168968"|"occupied"|"47"|"2019-08-22 09:02:03"|"2019-08-22 09:02:03"
"168969"|"occupied"|"72"|"2019-08-22 09:04:03"|"2019-08-22 09:04:03"
"168970"|"free"|"74"|"2019-08-22 09:24:03"|"2019-08-22 09:24:03"
"168971"|"occupied"|"17"|"2019-08-22 09:30:03"|"2019-08-22 09:30:03"
"168972"|"occupied"|"20"|"2019-08-22 09:32:02"|"2019-08-22 09:32:02"
"168973"|"occupied"|"30"|"2019-08-22 09:34:03"|"2019-08-22 09:34:03"
"168974"|"occupied"|"79"|"2019-08-22 09:40:03"|"2019-08-22 09:40:03"
"168975"|"occupied"|"53"|"2019-08-22 09:56:04"|"2019-08-22 09:56:04"
"168976"|"occupied"|"90"|"2019-08-22 09:59:02"|"2019-08-22 09:59:02"
"168977"|"free"|"66"|"2019-08-22 10:04:03"|"2019-08-22 10:04:03"
"168978"|"occupied"|"6"|"2019-08-22 10:09:02"|"2019-08-22 10:09:02"
"168979"|"occupied"|"7"|"2019-08-22 10:56:02"|"2019-08-22 10:56:02"
"168980"|"occupied"|"42"|"2019-08-22 11:00:02"|"2019-08-22 11:00:02"
"168981"|"free"|"69"|"2019-08-22 11:05:03"|"2019-08-22 11:05:03"
"168982"|"free"|"75"|"2019-08-22 11:12:03"|"2019-08-22 11:12:03"
"168983"|"occupied"|"83"|"2019-08-22 11:27:03"|"2019-08-22 11:27:03"
"168984"|"free"|"54"|"2019-08-22 11:35:03"|"2019-08-22 11:35:03"
"168985"|"free"|"53"|"2019-08-22 11:47:02"|"2019-08-22 11:47:02"
"168986"|"occupied"|"9"|"2019-08-22 11:58:03"|"2019-08-22 11:58:03"
"168987"|"free"|"55"|"2019-08-22 12:00:03"|"2019-08-22 12:00:03"
"168988"|"occupied"|"54"|"2019-08-22 12:04:03"|"2019-08-22 12:04:03"
"168989"|"occupied"|"76"|"2019-08-22 12:06:03"|"2019-08-22 12:06:03"
"168990"|"occupied"|"74"|"2019-08-22 12:18:05"|"2019-08-22 12:18:05"
"168991"|"free"|"30"|"2019-08-22 12:37:03"|"2019-08-22 12:37:03"
"168992"|"occupied"|"53"|"2019-08-22 12:44:03"|"2019-08-22 12:44:03"
"168993"|"occupied"|"36"|"2019-08-22 13:01:03"|"2019-08-22 13:01:03"
"168994"|"occupied"|"55"|"2019-08-22 13:09:03"|"2019-08-22 13:09:03"
"168995"|"free"|"42"|"2019-08-22 13:37:03"|"2019-08-22 13:37:03"
"168996"|"occupied"|"42"|"2019-08-22 13:42:03"|"2019-08-22 13:42:03"
"168997"|"free"|"40"|"2019-08-22 13:54:03"|"2019-08-22 13:54:03"
"168998"|"free"|"64"|"2019-08-22 13:54:03"|"2019-08-22 13:54:03"
"168999"|"free"|"36"|"2019-08-22 14:11:03"|"2019-08-22 14:11:03"
"169000"|"free"|"74"|"2019-08-22 14:14:02"|"2019-08-22 14:14:02"
"169001"|"occupied"|"71"|"2019-08-22 14:15:03"|"2019-08-22 14:15:03"
"169002"|"free"|"90"|"2019-08-22 14:17:03"|"2019-08-22 14:17:03"
"169003"|"free"|"38"|"2019-08-22 14:19:02"|"2019-08-22 14:19:02"
"169004"|"occupied"|"36"|"2019-08-22 14:25:03"|"2019-08-22 14:25:03"
"169005"|"free"|"83"|"2019-08-22 14:25:03"|"2019-08-22 14:25:03"
"169006"|"occupied"|"69"|"2019-08-22 14:32:03"|"2019-08-22 14:32:03"
"169007"|"occupied"|"83"|"2019-08-22 14:38:02"|"2019-08-22 14:38:02"
"169008"|"free"|"9"|"2019-08-22 14:44:05"|"2019-08-22 14:44:05"
"169009"|"occupied"|"38"|"2019-08-22 14:50:03"|"2019-08-22 14:50:03"
"169010"|"occupied"|"30"|"2019-08-22 14:53:02"|"2019-08-22 14:53:02"
"169011"|"free"|"71"|"2019-08-22 15:03:03"|"2019-08-22 15:03:03"
"169012"|"free"|"68"|"2019-08-22 15:04:03"|"2019-08-22 15:04:03"
"169013"|"occupied"|"68"|"2019-08-22 15:16:03"|"2019-08-22 15:16:03"
"169014"|"free"|"81"|"2019-08-22 15:27:03"|"2019-08-22 15:27:03"
"169015"|"free"|"17"|"2019-08-22 15:35:03"|"2019-08-22 15:35:03"
"169016"|"free"|"14"|"2019-08-22 15:39:03"|"2019-08-22 15:39:03"
"169017"|"free"|"84"|"2019-08-22 15:44:03"|"2019-08-22 15:44:03"
"169018"|"occupied"|"40"|"2019-08-22 15:48:02"|"2019-08-22 15:48:02"
"169019"|"free"|"36"|"2019-08-22 15:56:03"|"2019-08-22 15:56:03"
"169020"|"occupied"|"90"|"2019-08-22 15:57:03"|"2019-08-22 15:57:03"
"169021"|"free"|"70"|"2019-08-22 15:58:04"|"2019-08-22 15:58:04"
"169022"|"free"|"5"|"2019-08-22 16:14:03"|"2019-08-22 16:14:03"
"169023"|"free"|"58"|"2019-08-22 16:19:03"|"2019-08-22 16:19:03"
"169024"|"free"|"72"|"2019-08-22 16:19:03"|"2019-08-22 16:19:03"
"169025"|"free"|"82"|"2019-08-22 16:31:03"|"2019-08-22 16:31:03"
"169026"|"free"|"50"|"2019-08-22 16:33:03"|"2019-08-22 16:33:03"
"169027"|"free"|"53"|"2019-08-22 16:35:04"|"2019-08-22 16:35:04"
"169028"|"free"|"21"|"2019-08-22 16:38:03"|"2019-08-22 16:38:03"
"169029"|"free"|"87"|"2019-08-22 16:39:03"|"2019-08-22 16:39:03"
"169030"|"free"|"47"|"2019-08-22 16:40:03"|"2019-08-22 16:40:03"
"169031"|"free"|"40"|"2019-08-22 16:42:03"|"2019-08-22 16:42:03"
"169032"|"free"|"30"|"2019-08-22 16:42:03"|"2019-08-22 16:42:03"
"169033"|"free"|"62"|"2019-08-22 16:42:03"|"2019-08-22 16:42:03"
"169034"|"free"|"55"|"2019-08-22 16:47:02"|"2019-08-22 16:47:02"
"169035"|"free"|"38"|"2019-08-22 16:48:03"|"2019-08-22 16:48:03"
"169036"|"free"|"59"|"2019-08-22 16:54:03"|"2019-08-22 16:54:03"
"169037"|"free"|"42"|"2019-08-22 16:55:04"|"2019-08-22 16:55:04"
"169038"|"free"|"20"|"2019-08-22 17:00:03"|"2019-08-22 17:00:03"
"169039"|"free"|"51"|"2019-08-22 17:05:02"|"2019-08-22 17:05:02"
"169040"|"free"|"83"|"2019-08-22 17:05:02"|"2019-08-22 17:05:02"
"169041"|"free"|"24"|"2019-08-22 17:07:02"|"2019-08-22 17:07:02"
"169042"|"free"|"23"|"2019-08-22 17:07:02"|"2019-08-22 17:07:02"
"169043"|"free"|"75"|"2019-08-22 17:07:02"|"2019-08-22 17:07:02"
"169044"|"free"|"3"|"2019-08-22 17:09:04"|"2019-08-22 17:09:04"
"169045"|"free"|"15"|"2019-08-22 17:10:03"|"2019-08-22 17:10:03"
"169046"|"free"|"78"|"2019-08-22 17:11:02"|"2019-08-22 17:11:02"
"169047"|"free"|"68"|"2019-08-22 17:14:03"|"2019-08-22 17:14:03"
"169048"|"free"|"69"|"2019-08-22 17:25:03"|"2019-08-22 17:25:03"
"169049"|"free"|"90"|"2019-08-22 17:29:03"|"2019-08-22 17:29:03"
"169050"|"free"|"19"|"2019-08-22 17:38:03"|"2019-08-22 17:38:03"
"169051"|"free"|"85"|"2019-08-22 17:43:07"|"2019-08-22 17:43:07"
"169052"|"free"|"80"|"2019-08-22 17:44:04"|"2019-08-22 17:44:04"
"169053"|"free"|"13"|"2019-08-22 17:47:02"|"2019-08-22 17:47:02"
"169054"|"free"|"76"|"2019-08-22 18:00:03"|"2019-08-22 18:00:03"
"169055"|"free"|"86"|"2019-08-22 18:07:03"|"2019-08-22 18:07:03"
"169056"|"free"|"79"|"2019-08-22 18:08:03"|"2019-08-22 18:08:03"
"169057"|"free"|"57"|"2019-08-22 18:22:03"|"2019-08-22 18:22:03"
"169058"|"free"|"61"|"2019-08-22 18:42:03"|"2019-08-22 18:42:03"
"169059"|"free"|"7"|"2019-08-22 18:43:02"|"2019-08-22 18:43:02"
"169060"|"free"|"16"|"2019-08-22 18:45:03"|"2019-08-22 18:45:03"
"169061"|"occupied"|"47"|"2019-08-22 19:04:02"|"2019-08-22 19:04:02"
"169062"|"free"|"47"|"2019-08-22 19:09:03"|"2019-08-22 19:09:03"
"169063"|"free"|"73"|"2019-08-22 19:12:02"|"2019-08-22 19:12:02"
"169064"|"free"|"63"|"2019-08-22 19:29:03"|"2019-08-22 19:29:03"
"169065"|"free"|"52"|"2019-08-22 19:49:03"|"2019-08-22 19:49:03"
"169066"|"free"|"6"|"2019-08-22 20:27:03"|"2019-08-22 20:27:03"
"169067"|"occupied"|"76"|"2019-08-23 06:46:03"|"2019-08-23 06:46:03"
"169068"|"occupied"|"84"|"2019-08-23 06:57:03"|"2019-08-23 06:57:03"
"169069"|"occupied"|"42"|"2019-08-23 07:03:02"|"2019-08-23 07:03:02"
"169070"|"occupied"|"52"|"2019-08-23 07:06:02"|"2019-08-23 07:06:02"
"169071"|"occupied"|"61"|"2019-08-23 07:25:03"|"2019-08-23 07:25:03"
"169072"|"occupied"|"68"|"2019-08-23 07:28:03"|"2019-08-23 07:28:03"
"169073"|"occupied"|"19"|"2019-08-23 07:53:03"|"2019-08-23 07:53:03"
"169074"|"occupied"|"21"|"2019-08-23 08:07:02"|"2019-08-23 08:07:02"
"169075"|"occupied"|"50"|"2019-08-23 08:09:03"|"2019-08-23 08:09:03"
"169076"|"occupied"|"13"|"2019-08-23 08:35:03"|"2019-08-23 08:35:03"
"169077"|"occupied"|"15"|"2019-08-23 08:38:03"|"2019-08-23 08:38:03"
"169078"|"occupied"|"75"|"2019-08-23 08:38:03"|"2019-08-23 08:38:03"
"169079"|"occupied"|"89"|"2019-08-23 08:39:03"|"2019-08-23 08:39:03"
"169080"|"occupied"|"43"|"2019-08-23 08:40:03"|"2019-08-23 08:40:03"
"169081"|"occupied"|"3"|"2019-08-23 08:44:02"|"2019-08-23 08:44:02"
"169082"|"occupied"|"83"|"2019-08-23 08:44:02"|"2019-08-23 08:44:02"
"169083"|"occupied"|"23"|"2019-08-23 08:47:02"|"2019-08-23 08:47:02"
"169084"|"occupied"|"62"|"2019-08-23 08:47:02"|"2019-08-23 08:47:02"
"169085"|"occupied"|"78"|"2019-08-23 08:52:03"|"2019-08-23 08:52:03"
"169086"|"occupied"|"79"|"2019-08-23 08:53:02"|"2019-08-23 08:53:02"
"169087"|"occupied"|"73"|"2019-08-23 08:53:03"|"2019-08-23 08:53:03"
"169088"|"occupied"|"77"|"2019-08-23 08:56:03"|"2019-08-23 08:56:03"
"169089"|"occupied"|"70"|"2019-08-23 08:59:03"|"2019-08-23 08:59:03"
"169090"|"occupied"|"38"|"2019-08-23 09:03:05"|"2019-08-23 09:03:05"
